Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,
9843,US-2019-125402,9/25/2019,10/1/2019,Standard Class,DL-12865,United States,90805,West,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",483.136,4,0.2,60.392,96.6272
9844,CA-2017-163867,6/3/2017,6/6/2017,First Class,RE-19450,United States,62521,Central,OFF-LA-10001771,Office Supplies,Labels,Avery 513,15.936,4,0.2,5.1792,3.1872
9845,CA-2017-163867,6/3/2017,6/6/2017,First Class,RE-19450,United States,62521,Central,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",61.544,7,0.6,-40.0036,36.9264
9846,CA-2017-163867,6/3/2017,6/6/2017,First Class,RE-19450,United States,62521,Central,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,132.696,3,0.2,9.9522,26.5392
9847,CA-2020-169327,9/2/2020,9/4/2020,Second Class,MH-17290,United States,90008,West,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",43.1,5,0,11.206,0
9848,CA-2020-169327,9/2/2020,9/4/2020,Second Class,MH-17290,United States,90008,West,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,511.5,5,0,132.99,0
9849,CA-2020-169327,9/2/2020,9/4/2020,Second Class,MH-17290,United States,90008,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,5,0.2,46.225,29.584
9850,CA-2017-142979,4/12/2017,4/18/2017,Standard Class,EH-13765,United States,95240,West,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,39.68,2,0,16.2688,0
9851,CA-2019-158155,5/2/2019,5/6/2019,Standard Class,EH-13765,United States,10009,East,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,12.56,2,0,4.0192,0
9852,CA-2019-158155,5/2/2019,5/6/2019,Standard Class,EH-13765,United States,10009,East,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,90.48,3,0.2,33.93,18.096
9853,CA-2019-158155,5/2/2019,5/6/2019,Standard Class,EH-13765,United States,10009,East,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,13.08,2,0,6.0168,0
9854,CA-2019-158155,5/2/2019,5/6/2019,Standard Class,EH-13765,United States,10009,East,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",214.7,5,0,83.733,0
9855,CA-2020-138870,6/19/2020,6/23/2020,Standard Class,GA-14515,United States,94109,West,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",50.32,4,0,21.1344,0
9856,CA-2020-138870,6/19/2020,6/23/2020,Standard Class,GA-14515,United States,94109,West,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,24.56,2,0,11.5432,0
9857,CA-2017-120950,11/6/2017,11/11/2017,Standard Class,GA-14515,United States,31907,South,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",43.68,6,0,20.9664,0
9858,CA-2018-164301,3/26/2018,3/30/2018,Standard Class,EB-13840,United States,98103,West,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,3393.68,8,0,610.8624,0
9859,CA-2020-113278,1/14/2020,1/20/2020,Standard Class,HR-14770,United States,47374,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",67.4,5,0,17.524,0
9860,CA-2020-113278,1/14/2020,1/20/2020,Standard Class,HR-14770,United States,47374,Central,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,2.52,2,0,0.1008,0
9861,CA-2020-113278,1/14/2020,1/20/2020,Standard Class,HR-14770,United States,47374,Central,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,67.8,4,0,1.356,0
9862,CA-2020-113278,1/14/2020,1/20/2020,Standard Class,HR-14770,United States,47374,Central,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,18.76,2,0,5.2528,0
9863,CA-2020-113278,1/14/2020,1/20/2020,Standard Class,HR-14770,United States,47374,Central,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,12.12,4,0,2.5452,0
9864,CA-2020-113278,1/14/2020,1/20/2020,Standard Class,HR-14770,United States,47374,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,11.34,1,0,5.5566,0
9865,CA-2020-113278,1/14/2020,1/20/2020,Standard Class,HR-14770,United States,47374,Central,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,159.8,4,0,70.312,0
9866,CA-2020-113278,1/14/2020,1/20/2020,Standard Class,HR-14770,United States,47374,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",18.96,2,0,8.532,0
9867,US-2018-116981,3/26/2018,3/28/2018,Second Class,SM-20950,United States,10009,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,7,0,282.2092,0
9868,US-2018-116981,3/26/2018,3/28/2018,Second Class,SM-20950,United States,10009,East,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,13.11,3,0,3.4086,0
9869,CA-2017-114195,11/1/2017,11/3/2017,First Class,EA-14035,United States,45040,East,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",68.704,2,0.2,16.3172,13.7408
9870,CA-2017-114195,11/1/2017,11/3/2017,First Class,EA-14035,United States,45040,East,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,3.132,2,0.7,-2.61,2.1924
9871,CA-2017-114195,11/1/2017,11/3/2017,First Class,EA-14035,United States,45040,East,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,22.428,3,0.7,-17.9424,15.6996
9872,CA-2020-146269,10/6/2020,10/6/2020,Same Day,MH-17455,United States,60623,Central,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,290.336,2,0.2,32.6628,58.0672
9873,CA-2020-146269,10/6/2020,10/6/2020,Same Day,MH-17455,United States,60623,Central,OFF-AR-10004790,Office Supplies,Art,Staples in misc. colors,19.152,2,0.2,1.197,3.8304
9874,CA-2019-100587,12/10/2019,12/14/2019,Standard Class,SL-20155,United States,10024,East,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,6.48,1,0,3.1104,0
9875,CA-2019-166653,9/22/2019,9/24/2019,Second Class,NP-18685,United States,44134,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",63.968,2,0.2,19.99,12.7936
9876,CA-2018-130855,12/29/2018,1/5/2019,Standard Class,RF-19840,United States,10035,East,OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,6.36,2,0,0.0636,0
9877,US-2020-166324,4/20/2020,4/21/2020,First Class,BE-11455,United States,44105,East,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,848.544,4,0.2,-21.2136,169.7088
9878,US-2020-166324,4/20/2020,4/21/2020,First Class,BE-11455,United States,44105,East,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",8.7,5,0.7,-6.38,6.09
9879,US-2020-166324,4/20/2020,4/21/2020,First Class,BE-11455,United States,44105,East,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,122.382,3,0.4,-24.4764,48.9528
9880,CA-2019-122581,8/21/2019,8/25/2019,Standard Class,JK-15370,United States,10035,East,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",573.174,7,0.1,63.686,57.3174
9881,CA-2018-104297,5/29/2018,5/31/2018,First Class,CC-12100,United States,44105,East,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,85.056,3,0.2,28.7064,17.0112
9882,CA-2017-153927,8/12/2017,8/13/2017,First Class,LL-16840,United States,30188,South,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,14.04,3,0,6.7392,0
9883,CA-2017-153927,8/12/2017,8/13/2017,First Class,LL-16840,United States,30188,South,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",272.61,13,0,98.1396,0
9884,CA-2017-112291,4/3/2017,4/8/2017,Standard Class,KE-16420,United States,90008,West,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,11.16,2,0,5.58,0
9885,CA-2017-112291,4/3/2017,4/8/2017,Standard Class,KE-16420,United States,90008,West,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3,0,22.4316,0
9886,CA-2017-112291,4/3/2017,4/8/2017,Standard Class,KE-16420,United States,90008,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,159.98,2,0,57.5928,0
9887,CA-2017-146997,1/23/2017,1/27/2017,Standard Class,SG-20605,United States,47905,Central,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",5.94,3,0,0,0
9888,CA-2020-169607,10/12/2020,10/15/2020,First Class,CA-12265,United States,10024,East,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,9.96,2,0,4.6812,0
9889,CA-2018-127544,8/8/2018,8/12/2018,Standard Class,RD-19585,United States,13501,East,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,79.99,1,0,28.7964,0
9890,CA-2020-166499,3/19/2020,3/20/2020,First Class,VG-21805,United States,8701,East,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,8.94,3,0,2.4138,0
9891,US-2019-115441,7/25/2019,7/28/2019,Second Class,SH-19975,United States,53209,Central,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",20.62,2,0,9.6914,0
9892,US-2019-115441,7/25/2019,7/28/2019,Second Class,SH-19975,United States,53209,Central,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,124.25,7,0,48.4575,0
9893,US-2019-115441,7/25/2019,7/28/2019,Second Class,SH-19975,United States,53209,Central,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,297.55,5,0,83.314,0
9894,US-2019-115441,7/25/2019,7/28/2019,Second Class,SH-19975,United States,53209,Central,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,403.56,4,0,96.8544,0
9895,US-2019-115441,7/25/2019,7/28/2019,Second Class,SH-19975,United States,53209,Central,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",95.2,5,0,27.608,0
9896,CA-2017-115049,9/26/2017,10/1/2017,Standard Class,MM-17920,United States,60623,Central,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",153.824,11,0.2,38.456,30.7648
9897,CA-2017-156342,6/17/2017,6/20/2017,Second Class,JF-15415,United States,60653,Central,OFF-PA-10001725,Office Supplies,Paper,Xerox 1892,62.016,2,0.2,22.4808,12.4032
9898,CA-2019-112830,6/6/2019,6/10/2019,Standard Class,LP-17095,United States,45014,East,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,466.32,3,0.2,34.974,93.264
9899,CA-2019-112830,6/6/2019,6/10/2019,Standard Class,LP-17095,United States,45014,East,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",82.64,2,0.2,0,16.528
9900,US-2017-117380,3/28/2017,4/3/2017,Standard Class,MP-18175,United States,45503,East,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,330.588,1,0.4,-143.2548,132.2352
9901,CA-2020-117646,8/21/2020,8/25/2020,Standard Class,SC-20845,United States,80027,West,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",237.096,3,0.2,20.7459,47.4192
9902,CA-2020-117646,8/21/2020,8/25/2020,Standard Class,SC-20845,United States,80027,West,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",22.752,3,0.2,7.11,4.5504
9903,CA-2020-117646,8/21/2020,8/25/2020,Standard Class,SC-20845,United States,80027,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,6.672,1,0.2,2.085,1.3344
9904,CA-2017-122609,11/12/2017,11/18/2017,Standard Class,DP-13000,United States,75007,Central,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",25.128,3,0.6,-6.9102,15.0768
9905,CA-2017-122609,11/12/2017,11/18/2017,Standard Class,DP-13000,United States,75007,Central,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,127.984,2,0.2,25.5968,25.5968
9906,US-2018-129007,9/13/2018,9/15/2018,First Class,KD-16615,United States,92804,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,131.88,7,0,55.3896,0
9907,US-2018-129007,9/13/2018,9/15/2018,First Class,KD-16615,United States,92804,West,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.032,3,0.2,7.8225,5.0064
9908,US-2018-129007,9/13/2018,9/15/2018,First Class,KD-16615,United States,92804,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,717.72,3,0.2,71.772,143.544
9909,US-2018-129007,9/13/2018,9/15/2018,First Class,KD-16615,United States,92804,West,FUR-FU-10002379,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,207.35,5,0,24.882,0
9910,US-2018-129007,9/13/2018,9/15/2018,First Class,KD-16615,United States,92804,West,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,44.67,3,0,12.0609,0
9911,US-2018-129007,9/13/2018,9/15/2018,First Class,KD-16615,United States,92804,West,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,209.7,2,0,100.656,0
9912,US-2017-157231,4/5/2017,4/9/2017,Standard Class,RP-19855,United States,40475,South,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,115.36,7,0,56.5264,0
9913,CA-2018-132388,10/10/2018,10/12/2018,First Class,KN-16390,United States,93101,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",362.136,3,0.2,-54.3204,72.4272
9914,CA-2018-132388,10/10/2018,10/12/2018,First Class,KN-16390,United States,93101,West,OFF-LA-10000414,Office Supplies,Labels,Avery 503,31.05,3,0,14.904,0
9915,CA-2020-160927,1/29/2020,1/31/2020,Second Class,TM-21010,United States,52302,Central,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,12.96,2,0,6.2208,0
9916,CA-2020-160927,1/29/2020,1/31/2020,Second Class,TM-21010,United States,52302,Central,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,94.85,5,0,45.528,0
9917,CA-2020-160927,1/29/2020,1/31/2020,Second Class,TM-21010,United States,52302,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",13.48,1,0,3.5048,0
9918,CA-2020-160927,1/29/2020,1/31/2020,Second Class,TM-21010,United States,52302,Central,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,3,0,4.6221,0
9919,CA-2018-105508,9/24/2018,9/29/2018,Standard Class,JF-15190,United States,10035,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",39.98,1,0,17.991,0
9920,CA-2019-149272,3/15/2019,3/19/2019,Standard Class,MY-18295,United States,77803,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,528.43,5,0.3,-143.431,158.529
9921,CA-2019-149272,3/15/2019,3/19/2019,Standard Class,MY-18295,United States,77803,Central,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",22.386,7,0.8,-35.8176,17.9088
9922,CA-2017-111360,11/24/2017,11/30/2017,Standard Class,AT-10435,United States,44312,East,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,5.742,3,0.7,-4.5936,4.0194
9923,US-2020-162124,5/6/2020,5/10/2020,Standard Class,JF-15490,United States,60653,Central,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,191.968,4,0.2,28.7952,38.3936
9924,CA-2018-159534,3/20/2018,3/23/2018,First Class,DH-13075,United States,10035,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,49.848,3,0.2,16.8237,9.9696
9925,CA-2018-159534,3/20/2018,3/23/2018,First Class,DH-13075,United States,10035,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",23.99,1,0,11.995,0
9926,CA-2018-159534,3/20/2018,3/23/2018,First Class,DH-13075,United States,10035,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,1087.936,8,0.2,353.5792,217.5872
9927,CA-2018-159534,3/20/2018,3/23/2018,First Class,DH-13075,United States,10035,East,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,199.98,2,0,53.9946,0
9928,CA-2018-159534,3/20/2018,3/23/2018,First Class,DH-13075,United States,10035,East,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",83.92,4,0,20.1408,0
9929,CA-2019-129630,9/4/2019,9/4/2019,Same Day,IM-15055,United States,94122,West,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",24.27,3,0,8.7372,0
9930,CA-2019-129630,9/4/2019,9/4/2019,Same Day,IM-15055,United States,94122,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,5,0.2,944.9865,559.992
9931,CA-2018-104948,11/13/2018,11/17/2018,Standard Class,KH-16510,United States,92404,West,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",9.872,2,0.2,3.4552,1.9744
9932,CA-2018-104948,11/13/2018,11/17/2018,Standard Class,KH-16510,United States,92404,West,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,683.332,4,0.15,-40.196,102.4998
9933,CA-2018-104948,11/13/2018,11/17/2018,Standard Class,KH-16510,United States,92404,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,29.96,7,0,13.482,0
9934,CA-2017-166555,7/11/2017,7/14/2017,First Class,JK-15205,United States,14304,East,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,164.85,3,0,47.8065,0
9935,CA-2019-114405,4/7/2019,4/12/2019,Standard Class,AS-10240,United States,19120,East,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,33.528,3,0.2,2.5146,6.7056
9936,CA-2019-114405,4/7/2019,4/12/2019,Standard Class,AS-10240,United States,19120,East,OFF-ST-10001627,Office Supplies,Storage,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,36.744,3,0.2,3.6744,7.3488
9937,CA-2020-132955,6/24/2020,6/28/2020,Standard Class,SC-20575,United States,2920,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,102.93,3,0,48.3771,0
9938,CA-2019-164889,6/3/2019,6/6/2019,Second Class,CP-12340,United States,90049,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2,0.2,-1.7772,14.2176
9939,CA-2019-169824,12/12/2019,12/17/2019,Standard Class,NS-18640,United States,10009,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,60.35,5,0,19.9155,0
9940,CA-2019-169824,12/12/2019,12/17/2019,Standard Class,NS-18640,United States,10009,East,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,35.52,4,0,9.9456,0
9941,CA-2019-169824,12/12/2019,12/17/2019,Standard Class,NS-18640,United States,10009,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,11.2,7,0,4.816,0
9942,CA-2020-164028,11/24/2020,11/30/2020,Standard Class,JL-15835,United States,94122,West,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,223.58,14,0,87.1962,0
9943,CA-2017-143371,12/28/2017,1/3/2018,Standard Class,MD-17350,United States,92804,West,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",998.82,9,0,29.9646,0
9944,CA-2017-143371,12/28/2017,1/3/2018,Standard Class,MD-17350,United States,92804,West,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,51.15,5,0,13.299,0
9945,CA-2018-145415,4/12/2018,4/17/2018,Second Class,RD-19660,United States,98103,West,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",40.74,3,0,0.4074,0
9946,CA-2017-111157,3/2/2017,3/6/2017,Standard Class,NH-18610,United States,19120,East,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,3.424,1,0.2,1.07,0.6848
9947,CA-2017-111157,3/2/2017,3/6/2017,Standard Class,NH-18610,United States,19120,East,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,151.2,3,0.2,32.13,30.24
